"diamond-image-wrapper href","medium-up--hide","main-price","Shape","Carat","Color","Clarity","Cut","Polish","Symmetry","Fluor","L/W"
"https://www.withclarity.com/products/diamonds/2477333087","0.31 Carat Round Natural Diamond","$434","Round","0.31","J","VS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6475234850","0.31 Carat Round Natural Diamond","$435","Round","0.31","F","SI1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/2467205372","0.3 Carat Round Natural Diamond","$435","Round","0.3","I","VVS2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/7476128481","0.29 Carat Round Natural Diamond","$435","Round","0.29","G","SI1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/2474018213","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","IF","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/7466700479","0.29 Carat Round Natural Diamond","$435","Round","0.29","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5476317265","0.33 Carat Round Natural Diamond","$435","Round","0.33","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/3475265794","0.31 Carat Round Natural Diamond","$435","Round","0.31","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1475072969","0.33 Carat Round Natural Diamond","$435","Round","0.33","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473076387","0.33 Carat Round Natural Diamond","$435","Round","0.33","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7476071755","0.33 Carat Round Natural Diamond","$435","Round","0.33","E","SI2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463905517","0.37 Carat Round Natural Diamond","$435","Round","0.37","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1469861523","0.25 Carat Round Natural Diamond","$435","Round","0.25","D","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473141255","0.25 Carat Round Natural Diamond","$435","Round","0.25","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475269630","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477317174","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472308812","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476308365","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475316413","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471263150","0.25 Carat Round Natural Diamond","$435","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471290225","0.25 Carat Round Natural Diamond","$435","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471248044","0.28 Carat Round Natural Diamond","$435","Round","0.28","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2478367892","0.26 Carat Round Natural Diamond","$435","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462851099","0.26 Carat Round Natural Diamond","$435","Round","0.26","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479021945","0.26 Carat Round Natural Diamond","$435","Round","0.26","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478142990","0.26 Carat Round Natural Diamond","$435","Round","0.26","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7461598058","0.3 Carat Oval Natural Diamond","$435","Oval","0.3","E","SI1","Very Good","Very Good","Very Good","Faint","1.32"
"https://www.withclarity.com/products/diamonds/24575773690","0.27 Carat Round Natural Diamond","$435","Round","0.27","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64458691230","0.27 Carat Round Natural Diamond","$435","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/24468703020","0.27 Carat Round Natural Diamond","$435","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/24468669110","0.27 Carat Round Natural Diamond","$435","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64556596670","0.28 Carat Round Natural Diamond","$436","Round","0.28","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462779857","0.32 Carat Round Natural Diamond","$436","Round","0.32","J","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7468744341","0.32 Carat Round Natural Diamond","$436","Round","0.32","J","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7462928449","0.32 Carat Round Natural Diamond","$436","Round","0.32","J","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1467543861","0.41 Carat Pear Natural Diamond","$436","Pear","0.41","J","IF","Excellent","Excellent","Very Good","Faint","1.44"
"https://www.withclarity.com/products/diamonds/6312220876","0.4 Carat Round Natural Diamond","$436","Round","0.4","H","SI2","Very Good","Very Good","Very Good","Medium","1.00"
"https://www.withclarity.com/products/diamonds/5476370278","0.27 Carat Round Natural Diamond","$436","Round","0.27","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477368852","0.27 Carat Round Natural Diamond","$436","Round","0.27","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472367278","0.27 Carat Round Natural Diamond","$436","Round","0.27","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7462980218","0.27 Carat Round Natural Diamond","$436","Round","0.27","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471087447","0.27 Carat Round Natural Diamond","$436","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463889307","0.28 Carat Round Natural Diamond","$436","Round","0.28","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466954268","0.28 Carat Round Natural Diamond","$436","Round","0.28","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476153873","0.28 Carat Round Natural Diamond","$436","Round","0.28","E","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2478096101","0.28 Carat Round Natural Diamond","$436","Round","0.28","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463970560","0.25 Carat Round Natural Diamond","$436","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477151667","0.25 Carat Round Natural Diamond","$436","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2474248637","0.25 Carat Round Natural Diamond","$436","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476200392","0.25 Carat Round Natural Diamond","$436","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476197476","0.25 Carat Round Natural Diamond","$436","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473208901","0.25 Carat Round Natural Diamond","$436","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2478198461","0.25 Carat Round Natural Diamond","$436","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479194294","0.25 Carat Round Natural Diamond","$436","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/3475147915","0.25 Carat Round Natural Diamond","$436","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473281436","0.26 Carat Round Natural Diamond","$436","Round","0.26","E","VS1","Excellent","Very Good","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462923261","0.26 Carat Round Natural Diamond","$436","Round","0.26","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473266473","0.26 Carat Round Natural Diamond","$436","Round","0.26","D","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2474157008","0.26 Carat Round Natural Diamond","$436","Round","0.26","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476246935","0.26 Carat Round Natural Diamond","$436","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476307828","0.26 Carat Round Natural Diamond","$436","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7472095815","0.35 Carat Round Natural Diamond","$436","Round","0.35","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476070443","0.32 Carat Round Natural Diamond","$436","Round","0.32","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1469859694","0.36 Carat Round Natural Diamond","$436","Round","0.36","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472012521","0.3 Carat Round Natural Diamond","$436","Round","0.3","I","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2467924521","0.38 Carat Round Natural Diamond","$436","Round","0.38","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471041769","0.33 Carat Round Natural Diamond","$436","Round","0.33","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2467748615","0.35 Carat Round Natural Diamond","$436","Round","0.35","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7461953727","0.35 Carat Round Natural Diamond","$436","Round","0.35","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473083398","0.26 Carat Round Natural Diamond","$436","Round","0.26","F","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/7478153688","0.29 Carat Round Natural Diamond","$436","Round","0.29","D","VS2","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/6202439415","0.4 Carat Princess Natural Diamond","$436","Princess","0.4","L","VS1","Excellent","Very Good","Very Good","None","1.05"
"https://www.withclarity.com/products/diamonds/2476235113","0.3 Carat Round Natural Diamond","$436","Round","0.3","H","SI1","Excellent","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6461321491","0.31 Carat Round Natural Diamond","$436","Round","0.31","F","SI1","Very Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6475151122","0.32 Carat Round Natural Diamond","$436","Round","0.32","D","SI1","Very Good","Very Good","Good","Faint","0.99"
"https://www.withclarity.com/products/diamonds/2476256879","0.3 Carat Oval Natural Diamond","$436","Oval","0.3","E","SI2","Excellent","Excellent","Very Good","None","1.34"
"https://www.withclarity.com/products/diamonds/2456201990","0.5 Carat Cushion Natural Diamond","$436","Cushion","0.5","K","SI2","Excellent","Very Good","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/2377012851","0.42 Carat Marquise Natural Diamond","$436","Marquise","0.42","K","VVS2","Excellent","Very Good","Very Good","Faint","1.93"
"https://www.withclarity.com/products/diamonds/2467177909","0.47 Carat Round Natural Diamond","$436","Round","0.47","K","SI1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6475324764","0.4 Carat Round Natural Diamond","$437","Round","0.4","E","I1","Excellent","Excellent","Very Good","None","1.01"
"https://www.withclarity.com/products/diamonds/1453660370","0.4 Carat CUSHION Natural Diamond","$437","CUSHION","0.4","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466990034","0.4 Carat Round Natural Diamond","$437","Round","0.4","K","VVS1","Very Good","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/7463506108","0.3 Carat Oval Natural Diamond","$438","Oval","0.3","E","VS2","Excellent","Excellent","Good","None","1.34"
"https://www.withclarity.com/products/diamonds/1479057297","0.27 Carat Round Natural Diamond","$438","Round","0.27","E","VS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/14634862970","0.27 Carat Round Natural Diamond","$438","Round","0.27","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472246289","0.42 Carat Cushion Natural Diamond","$438","Cushion","0.42","J","VVS2","Very Good","Excellent","Very Good","Faint","1.01"
"https://www.withclarity.com/products/diamonds/2476196574","0.3 Carat Round Natural Diamond","$438","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471209005","0.3 Carat Round Natural Diamond","$438","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471196371","0.3 Carat Round Natural Diamond","$438","Round","0.3","F","SI1","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/6471041522","0.29 Carat Round Natural Diamond","$438","Round","0.29","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2474270296","0.27 Carat Round Natural Diamond","$438","Round","0.27","D","VVS2","Excellent","Excellent","Excellent","Strong","1.00"
"https://www.withclarity.com/products/diamonds/2466690394","0.25 Carat Round Natural Diamond","$438","Round","0.25","F","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1453201252","0.4 Carat Round Natural Diamond","$438","Round","0.4","J","SI2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2474361381","0.3 Carat Round Natural Diamond","$438","Round","0.3","G","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477019935","0.36 Carat Round Natural Diamond","$438","Round","0.36","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476370234","0.34 Carat Round Natural Diamond","$438","Round","0.34","J","VVS1","Excellent","Very Good","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/3475070381","0.32 Carat Round Natural Diamond","$438","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478068639","0.32 Carat Round Natural Diamond","$438","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479075355","0.32 Carat Round Natural Diamond","$438","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471068949","0.32 Carat Round Natural Diamond","$438","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6461981700","0.27 Carat Round Natural Diamond","$438","Round","0.27","D","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2476290253","0.27 Carat Round Natural Diamond","$438","Round","0.27","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474266741","0.27 Carat Round Natural Diamond","$438","Round","0.27","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472150612","0.27 Carat Round Natural Diamond","$438","Round","0.27","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473316307","0.29 Carat Round Natural Diamond","$438","Round","0.29","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477084921","0.25 Carat Round Natural Diamond","$438","Round","0.25","D","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471022165","0.25 Carat Round Natural Diamond","$438","Round","0.25","D","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473308977","0.25 Carat Round Natural Diamond","$438","Round","0.25","E","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6472344782","0.25 Carat Round Natural Diamond","$438","Round","0.25","F","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472195480","0.25 Carat Round Natural Diamond","$438","Round","0.25","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7473310947","0.25 Carat Round Natural Diamond","$438","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2434370075","0.4 Carat Round Natural Diamond","$438","Round","0.4","F","I1","Excellent","Excellent","Very Good","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6461678242","0.31 Carat Round Natural Diamond","$438","Round","0.31","D","SI1","Very Good","Excellent","Very Good","Medium","0.99"
"https://www.withclarity.com/products/diamonds/6462321917","0.32 Carat Round Natural Diamond","$438","Round","0.32","G","SI2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6462324048","0.3 Carat Round Natural Diamond","$438","Round","0.3","E","SI1","Excellent","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/1468322114","0.3 Carat Round Natural Diamond","$438","Round","0.3","E","SI1","Very Good","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6461317318","0.3 Carat Round Natural Diamond","$438","Round","0.3","E","SI1","Very Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6465322202","0.3 Carat Round Natural Diamond","$438","Round","0.3","E","SI1","Very Good","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/1473247512","0.3 Carat Round Natural Diamond","$439","Round","0.3","H","VVS2","Very Good","Very Good","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6461950702","0.3 Carat Round Natural Diamond","$439","Round","0.3","I","VS1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/7461950889","0.3 Carat Round Natural Diamond","$439","Round","0.3","D","SI1","Excellent","Excellent","Very Good","Strong","0.99"
"https://www.withclarity.com/products/diamonds/1477307479","0.31 Carat Round Natural Diamond","$439","Round","0.31","I","VVS1","Excellent","Very Good","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6462316574","0.32 Carat Round Natural Diamond","$439","Round","0.32","G","SI1","Excellent","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6465461403","0.32 Carat Round Natural Diamond","$439","Round","0.32","I","VVS2","Excellent","Very Good","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/7468322121","0.33 Carat Round Natural Diamond","$439","Round","0.33","D","SI1","Very Good","Good","Very Good","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6461606656","0.4 Carat Round Natural Diamond","$439","Round","0.4","H","SI2","Very Good","Good","Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6472296129","0.39 Carat Round Natural Diamond","$439","Round","0.39","L","VVS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/7463871522","0.31 Carat Round Natural Diamond","$439","Round","0.31","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/74515286560","0.26 Carat Round Natural Diamond","$439","Round","0.26","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64550778000","0.26 Carat Round Natural Diamond","$439","Round","0.26","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64427874070","0.26 Carat Round Natural Diamond","$439","Round","0.26","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472131987","0.4 Carat Round Natural Diamond","$439","Round","0.4","K","VVS2","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/2454322140","0.41 Carat Round Natural Diamond","$439","Round","0.41","K","SI2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3415588752","0.42 Carat CUSHION Natural Diamond","$439","CUSHION","0.42","H","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2446961976","0.44 Carat Emerald Natural Diamond","$439","Emerald","0.44","F","I1","Excellent","Very Good","Very Good","Faint","1.37"
"https://www.withclarity.com/products/diamonds/1455478379","0.4 Carat CUSHION Natural Diamond","$439","CUSHION","0.4","H","VS2","Excellent","Very Good","Very Good","None","1.03"
"https://www.withclarity.com/products/diamonds/2424171539","0.41 Carat Round Natural Diamond","$439","Round","0.41","K","SI2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471266662","0.25 Carat Round Natural Diamond","$439","Round","0.25","H","IF","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7476087231","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477248894","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461928249","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7466948185","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473309195","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS1","Excellent","Very Good","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475262000","0.25 Carat Round Natural Diamond","$439","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/3475146660","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7476177314","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471249198","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479246690","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476200350","0.25 Carat Round Natural Diamond","$439","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475369419","0.25 Carat Round Natural Diamond","$439","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471083753","0.26 Carat Round Natural Diamond","$439","Round","0.26","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475090385","0.26 Carat Round Natural Diamond","$439","Round","0.26","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472317788","0.26 Carat Round Natural Diamond","$439","Round","0.26","F","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7476167407","0.26 Carat Round Natural Diamond","$439","Round","0.26","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473333939","0.26 Carat Round Natural Diamond","$439","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1477246170","0.26 Carat Round Natural Diamond","$439","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478262290","0.26 Carat Round Natural Diamond","$439","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475333741","0.27 Carat Round Natural Diamond","$439","Round","0.27","G","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/2467746271","0.27 Carat Round Natural Diamond","$439","Round","0.27","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5466922216","0.27 Carat Round Natural Diamond","$439","Round","0.27","G","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6475200801","0.27 Carat Round Natural Diamond","$439","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471143781","0.27 Carat Round Natural Diamond","$439","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462746681","0.28 Carat Round Natural Diamond","$439","Round","0.28","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479343852","0.31 Carat Round Natural Diamond","$439","Round","0.31","I","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476342845","0.36 Carat Round Natural Diamond","$439","Round","0.36","L","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477342676","0.31 Carat Round Natural Diamond","$439","Round","0.31","E","SI2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1477248287","0.4 Carat Round Natural Diamond","$439","Round","0.4","K","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478069537","0.33 Carat Round Natural Diamond","$439","Round","0.33","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475093312","0.3 Carat Round Natural Diamond","$440","Round","0.3","I","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462988750","0.38 Carat Round Natural Diamond","$440","Round","0.38","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7461699556","0.33 Carat Round Natural Diamond","$440","Round","0.33","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472142743","0.25 Carat Round Natural Diamond","$440","Round","0.25","D","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476308979","0.25 Carat Round Natural Diamond","$440","Round","0.25","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476146727","0.25 Carat Round Natural Diamond","$440","Round","0.25","E","VS1","Excellent","Excellent","Excellent","None","1.00"
